ID,Department,Region,Education,Gender,Recruitment_Channel,Age,Number_of_Previous_Companies,Years_of_Service
727,Technology,7,Bachelor's,Female,Sourcing,48,1,3
2379,Technology,31,Master's & above,Male,Sourcing,50,1,2
5353,Technology,7,Bachelor's,Male,Other,28,3,1
1115,Analytics,25,Bachelor's,Male,Sourcing,31,1,3
4331,Technology,20,Bachelor's,Female,Other,28,1,3
6488,Operations,16,Bachelor's,Female,Other,26,1,2
5452,Sales & Marketing,27,Master's & above,Male,Sourcing,47,2,5
9214,HR,26,Master's & above,Male,Sourcing,32,1,5
6227,Sales & Marketing,7,Master's & above,Male,Other,55,1,13
1249,Legal,2,Bachelor's,Male,Other,26,1,2
2127,Sales & Marketing,22,Bachelor's,Male,Sourcing,30,1,6
9516,Sales & Marketing,4,Bachelor's,Male,Other,37,1,10
7754,Sales & Marketing,4,Bachelor's,Male,Sourcing,42,1,7
9487,Analytics,29,Bachelor's,Male,Other,28,1,6
2882,Analytics,28,Bachelor's,Female,Other,32,1,6
8086,Sales & Marketing,14,Bachelor's,Female,Sourcing,33,1,6
1079,Procurement,8,Master's & above,Female,Other,38,1,7
5941,Sales & Marketing,2,Master's & above,Male,Other,60,2,17
2695,Technology,5,Master's & above,Female,Other,34,1,3
748,HR,2,Master's & above,Male,Other,56,1,18
2686,Technology,15,Bachelor's,Male,Sourcing,31,1,7
6005,Procurement,8,Master's & above,Male,Sourcing,30,1,1
9900,Finance,2,Bachelor's,Female,Other,25,1,3
4073,Procurement,7,Master's & above,Male,Sourcing,32,1,7
5467,Sales & Marketing,13,Bachelor's,Male,Sourcing,34,1,3
4662,Procurement,17,Bachelor's,Female,Other,46,1,5
1304,Sales & Marketing,12,Bachelor's,Male,Sourcing,33,1,3
3257,Finance,2,Master's & above,Female,Other,37,1,8
8631,Procurement,15,Bachelor's,Female,Other,30,1,9
2233,Technology,22,Bachelor's,Male,Sourcing,31,1,7
3850,Finance,2,Bachelor's,Male,Sourcing,35,3,10
5535,Operations,13,Master's & above,Female,Sourcing,46,1,18
7172,Technology,4,Master's & above,Female,Sourcing,38,1,9
7647,Procurement,24,Bachelor's,Male,Other,28,1,3
5537,Sales & Marketing,30,Bachelor's,Male,Other,29,2,1
6314,Sales & Marketing,30,Bachelor's,Male,Sourcing,31,1,4
8690,Analytics,26,Bachelor's,Male,Sourcing,30,1,4
3555,Technology,22,Bachelor's,Male,Sourcing,29,1,6
5204,Analytics,2,Bachelor's,Male,Sourcing,20,2,1
6273,Sales & Marketing,13,Bachelor's,Male,Other,46,2,14
7764,Operations,27,Bachelor's,Male,Other,29,1,3
7796,Analytics,11,Bachelor's,Male,Other,28,1,4
3068,Sales & Marketing,12,Bachelor's,Male,Sourcing,28,1,5
4366,Sales & Marketing,2,Bachelor's,Male,Other,33,More than 3,6
4804,Operations,15,Bachelor's,Female,Sourcing,35,1,6
1767,Technology,26,Bachelor's,Male,Other,40,1,7
8856,Sales & Marketing,9,Bachelor's,Male,Other,32,1,4
9442,Sales & Marketing,2,Bachelor's,Female,Other,31,1,2
5509,Technology,7,Master's & above,Female,Other,45,1,3
7666,Sales & Marketing,32,Bachelor's,Male,Sourcing,26,1,3
7159,Sales & Marketing,2,Master's & above,Male,Sourcing,55,1,3
9520,Legal,27,Bachelor's,Male,Other,26,1,2
9269,Technology,12,Bachelor's,Female,Other,30,1,7
2255,Technology,7,Bachelor's,Male,Sourcing,30,1,4
8155,Sales & Marketing,6,Bachelor's,Male,Other,26,1,2
3412,Sales & Marketing,2,Master's & above,Male,Referred,33,1,6
5391,Analytics,12,Bachelor's,Male,Other,28,1,4
1505,Finance,26,Bachelor's,Female,Sourcing,28,1,2
8770,Operations,2,Bachelor's,Male,Other,31,1,6
4791,Finance,8,Bachelor's,Male,Other,30,2,2
7721,HR,2,Below Secondary,Male,Other,25,1,2
4274,Technology,16,Bachelor's,Male,Sourcing,51,1,3
3307,Finance,32,,Male,Sourcing,30,1,3
5206,Procurement,6,Bachelor's,Male,Other,28,2,2
6548,Sales & Marketing,2,Bachelor's,Male,Sourcing,49,2,3
6692,Analytics,21,Bachelor's,Male,Other,36,1,8
7058,Operations,27,Bachelor's,Male,Other,27,1,3
1497,Procurement,2,Master's & above,Male,Other,58,1,16
3757,Sales & Marketing,23,,Male,Sourcing,33,1,10
59,Technology,22,Master's & above,Male,Other,53,1,11
2280,Operations,19,Bachelor's,Male,Other,29,1,3
5313,Sales & Marketing,7,Master's & above,Male,Sourcing,34,1,3
948,Sales & Marketing,22,,Female,Other,28,1,2
9961,Analytics,30,Bachelor's,Male,Sourcing,34,1,8
4250,Sales & Marketing,25,Bachelor's,Male,Other,32,1,4
7990,Sales & Marketing,2,,Male,Other,31,2,6
9740,Operations,33,Master's & above,Male,Other,36,1,4
1590,Analytics,31,Bachelor's,Male,Other,28,1,5
9757,Operations,11,Bachelor's,Male,Other,29,1,6
5645,Analytics,4,Master's & above,Male,Sourcing,36,1,3
1234,HR,22,Bachelor's,Female,Sourcing,30,1,9
5328,Technology,22,Bachelor's,Male,Sourcing,28,1,6
8282,Sales & Marketing,7,Master's & above,Female,Other,33,1,4
7091,Procurement,7,Master's & above,Female,Sourcing,32,1,8
1275,Sales & Marketing,13,Master's & above,Male,Other,38,1,10
6599,Procurement,21,Master's & above,Female,Sourcing,39,1,7
9639,Procurement,2,Below Secondary,Male,Other,23,2,1
4098,HR,2,Master's & above,Male,Other,38,1,10
7271,Sales & Marketing,27,Bachelor's,Male,Sourcing,30,1,5
9940,Operations,3,Bachelor's,Male,Sourcing,28,1,3
261,Sales & Marketing,34,Bachelor's,Male,Sourcing,25,2,1
2801,Technology,23,Bachelor's,Male,Sourcing,37,1,6
7209,Technology,22,Bachelor's,Male,Other,26,3,1
5918,Sales & Marketing,9,Master's & above,Male,Other,33,1,3
2410,HR,31,Bachelor's,Female,Sourcing,28,1,3
7239,Sales & Marketing,22,Bachelor's,Female,Other,30,1,6
1905,Procurement,13,Bachelor's,Female,Sourcing,43,1,3
4121,Operations,32,Bachelor's,Male,Other,34,1,8
9231,Sales & Marketing,32,Bachelor's,Female,Other,28,1,3
1616,Operations,7,Bachelor's,Male,Other,36,1,10
8721,Procurement,26,Bachelor's,Female,Sourcing,39,1,6
127,Analytics,2,Master's & above,Male,Other,39,1,10
1205,Analytics,22,Master's & above,Male,Other,46,1,17
5218,Operations,22,Bachelor's,Female,Other,33,1,8
3733,Operations,2,Master's & above,Female,Other,52,1,14
9470,Operations,22,Master's & above,Male,Sourcing,33,2,7
6174,Sales & Marketing,7,,Male,Other,25,2,2
8717,Technology,5,Master's & above,Female,Other,40,1,5
8632,Sales & Marketing,4,Bachelor's,Male,Other,44,1,4
9595,Sales & Marketing,13,Master's & above,Male,Other,31,1,6
3625,Finance,7,Below Secondary,Male,Other,25,1,2
6176,Sales & Marketing,4,Bachelor's,Male,Other,40,1,4
5002,HR,2,Bachelor's,Male,Sourcing,31,1,5
7090,Sales & Marketing,3,Bachelor's,Male,Other,41,1,7
8447,Sales & Marketing,2,Master's & above,Female,Other,45,1,18
4104,Sales & Marketing,10,Master's & above,Male,Other,45,1,5
4929,Sales & Marketing,2,Master's & above,Male,Referred,36,1,10
5102,Technology,2,Bachelor's,Female,Referred,25,1,2
2623,HR,22,Bachelor's,Male,Other,24,3,1
6249,Procurement,22,Bachelor's,Male,Other,26,1,2
6577,Procurement,23,Bachelor's,Male,Other,31,1,5
4281,Technology,17,Bachelor's,Female,Other,28,1,2
7274,Sales & Marketing,30,Bachelor's,Male,Other,30,2,3
7781,Operations,7,Master's & above,Male,Other,41,2,12
308,Sales & Marketing,22,Bachelor's,Male,Referred,27,1,5
607,Finance,14,Master's & above,Male,Other,34,1,5
8420,Sales & Marketing,30,Bachelor's,Male,Sourcing,47,1,6
622,Analytics,22,Bachelor's,Male,Sourcing,38,1,4
2807,Sales & Marketing,2,Bachelor's,Male,Sourcing,52,1,2
3682,Procurement,31,Bachelor's,Male,Other,28,1,1
7275,Sales & Marketing,2,Bachelor's,Male,Sourcing,23,2,1
1791,Sales & Marketing,2,,Female,Other,21,1,2
9794,Sales & Marketing,13,,Male,Other,39,1,4
4597,Finance,13,Bachelor's,Female,Other,24,1,1
2860,Technology,16,Below Secondary,Male,Sourcing,23,1,3
3277,Procurement,24,Master's & above,Male,Sourcing,31,1,3
3607,Technology,23,Bachelor's,Male,Sourcing,31,1,6
4126,Sales & Marketing,2,Master's & above,Female,Sourcing,39,1,9
6622,Analytics,22,Bachelor's,Male,Sourcing,42,3,12
8822,Operations,2,Bachelor's,Male,Other,38,1,13
1501,Sales & Marketing,25,Master's & above,Male,Sourcing,37,1,5
4461,Technology,2,Bachelor's,Male,Sourcing,54,1,16
4800,Sales & Marketing,26,Master's & above,Male,Other,44,1,11
720,Operations,27,Bachelor's,Male,Sourcing,35,1,6
3651,Procurement,2,Bachelor's,Female,Other,38,1,10
4226,Sales & Marketing,7,,Male,Other,34,1,5
8392,Procurement,2,Bachelor's,Male,Sourcing,38,1,11
1015,Operations,22,Bachelor's,Female,Sourcing,24,1,1
2949,Operations,29,Bachelor's,Male,Other,45,1,8
6095,Analytics,26,Bachelor's,Male,Other,32,1,4
9218,Technology,2,Bachelor's,Female,Other,38,3,10
3952,Analytics,27,Bachelor's,Male,Sourcing,25,1,3
7088,Sales & Marketing,13,Bachelor's,Male,Other,33,1,8
9715,Sales & Marketing,16,Bachelor's,Male,Sourcing,31,1,4
1904,Sales & Marketing,2,Master's & above,Female,Other,42,1,6
5200,Sales & Marketing,27,Bachelor's,Female,Other,28,1,3
5493,Sales & Marketing,3,Bachelor's,Male,Other,27,1,4
564,Technology,1,Master's & above,Male,Other,30,1,4
5006,Finance,22,Bachelor's,Female,Other,30,1,4
8015,Operations,4,Master's & above,Male,Other,32,2,2
6190,Sales & Marketing,7,Bachelor's,Male,Other,25,1,1
2962,Operations,2,Master's & above,Female,Other,54,1,7
1811,Sales & Marketing,2,Bachelor's,Female,Other,37,1,4
5251,Operations,4,Bachelor's,Male,Sourcing,29,2,4
979,Analytics,22,Bachelor's,Female,Sourcing,30,1,2
1027,Operations,22,Below Secondary,Male,Other,23,1,1
1138,Sales & Marketing,7,Bachelor's,Male,Sourcing,32,1,7
9052,Technology,10,Master's & above,Male,Other,30,1,4
4203,Technology,7,Master's & above,Male,Other,31,2,4
4902,Sales & Marketing,19,Master's & above,Female,Other,36,1,10
9590,Technology,1,Master's & above,Male,Other,36,1,2
554,Sales & Marketing,8,Bachelor's,Female,Other,31,1,3
2847,HR,13,Bachelor's,Female,Other,25,1,4
391,Operations,8,Bachelor's,Male,Other,31,1,4
3317,Procurement,22,Master's & above,Male,Sourcing,31,1,6
5818,Technology,2,Bachelor's,Female,Sourcing,31,1,2
7436,Operations,23,Bachelor's,Male,Sourcing,32,1,3
9613,Procurement,30,Bachelor's,Female,Sourcing,29,1,5
286,Sales & Marketing,2,Master's & above,Male,Sourcing,46,2,12
3487,Sales & Marketing,2,Master's & above,Male,Sourcing,58,2,3
5966,Analytics,8,Bachelor's,Male,Other,32,1,9
4524,Procurement,13,Bachelor's,Female,Other,24,2,1
1000,Sales & Marketing,28,Bachelor's,Male,Other,40,1,9
2971,Analytics,22,,Male,Sourcing,28,2,4
5709,Sales & Marketing,31,Bachelor's,Male,Other,36,3,7
5812,Sales & Marketing,15,Bachelor's,Male,Referred,30,1,5
7074,Technology,27,Master's & above,Female,Other,36,2,8
194,Procurement,15,Master's & above,Female,Other,30,1,5
8124,Operations,15,Bachelor's,Male,Sourcing,34,1,10
3975,Procurement,22,Below Secondary,Male,Sourcing,28,1,4
9324,Sales & Marketing,2,Bachelor's,Male,Other,39,1,12
5386,Operations,22,Master's & above,Male,Other,46,1,20
220,Analytics,29,Bachelor's,Male,Other,31,1,1
145,Procurement,4,Bachelor's,Female,Other,29,3,1
8491,Analytics,14,Bachelor's,Male,Sourcing,32,2,3
2156,Sales & Marketing,29,Bachelor's,Male,Other,27,1,4
6794,Operations,13,Master's & above,Male,Other,36,1,8
8772,Procurement,22,Master's & above,Female,Sourcing,38,1,7
8058,Operations,13,Bachelor's,Female,Sourcing,30,1,5
6500,Legal,2,Bachelor's,Male,Other,44,1,17
6582,Finance,13,,Male,Other,29,1,2
6649,HR,26,Master's & above,Male,Other,32,1,9
6819,Sales & Marketing,24,Bachelor's,Male,Sourcing,30,1,3
369,Sales & Marketing,7,Bachelor's,Male,Other,28,2,5
8137,HR,29,Bachelor's,Male,Other,29,1,1
2334,Analytics,4,Master's & above,Male,Other,46,2,23
5978,Technology,16,Bachelor's,Male,Other,58,1,9
1252,Technology,13,Bachelor's,Female,Sourcing,31,1,5
7886,Operations,23,Bachelor's,Male,Other,31,1,2
6713,Operations,22,Bachelor's,Male,Other,37,1,9
1174,Operations,15,Bachelor's,Male,Other,48,1,3
2730,Operations,8,Bachelor's,Female,Other,32,1,5
3892,Sales & Marketing,7,Bachelor's,Female,Sourcing,40,1,10
4426,Sales & Marketing,11,Bachelor's,Male,Sourcing,26,2,1
8806,Sales & Marketing,10,Master's & above,Female,Sourcing,35,1,3
2941,HR,2,Master's & above,Female,Other,48,1,5
7351,Analytics,5,Bachelor's,Male,Other,30,2,7
3805,HR,26,Bachelor's,Male,Sourcing,29,1,4
2144,Sales & Marketing,30,Bachelor's,Male,Sourcing,44,1,11
4191,Procurement,7,Bachelor's,Male,Sourcing,31,1,5
7176,Sales & Marketing,6,Bachelor's,Male,Other,29,1,2
4266,Sales & Marketing,22,,Female,Sourcing,27,1,1
7524,Operations,4,Master's & above,Male,Other,46,1,16
3284,Sales & Marketing,11,Bachelor's,Male,Sourcing,29,1,4
1721,Sales & Marketing,25,Bachelor's,Male,Other,30,1,5
9451,R&D,11,Bachelor's,Male,Other,29,1,3
9743,Finance,26,Bachelor's,Female,Sourcing,32,1,2
2842,Technology,16,Bachelor's,Male,Other,40,1,4
5438,Procurement,2,Bachelor's,Female,Sourcing,55,1,4
7982,Sales & Marketing,14,Bachelor's,Male,Sourcing,31,1,2
3701,Analytics,25,Bachelor's,Male,Sourcing,32,2,7
4689,Sales & Marketing,2,Master's & above,Male,Sourcing,47,1,6
1029,Sales & Marketing,20,Master's & above,Male,Other,38,1,3
6619,Finance,2,Bachelor's,Male,Other,35,1,9
3119,Operations,31,Master's & above,Male,Sourcing,32,1,4
6421,Procurement,2,Master's & above,Male,Sourcing,35,3,12
8539,Operations,11,Bachelor's,Male,Other,31,1,6
9917,Sales & Marketing,7,Bachelor's,Male,Other,54,1,16
1329,Sales & Marketing,28,Bachelor's,Male,Other,29,1,1
2376,Sales & Marketing,2,Bachelor's,Male,Sourcing,29,1,4
339,Sales & Marketing,8,Bachelor's,Male,Sourcing,33,1,6
9642,Sales & Marketing,16,Bachelor's,Male,Other,31,2,6
3837,Sales & Marketing,29,Bachelor's,Male,Other,28,1,3
955,Procurement,13,Master's & above,Female,Other,37,2,5
389,Sales & Marketing,7,Master's & above,Male,Other,44,1,16
3816,Analytics,22,Bachelor's,Female,Referred,29,1,1
3177,Procurement,13,Bachelor's,Male,Other,31,2,8
6971,Operations,4,Bachelor's,Male,Other,31,1,6
3931,Analytics,26,Bachelor's,Male,Other,26,1,2
8375,Sales & Marketing,14,Bachelor's,Male,Other,32,1,3
1342,Technology,7,Master's & above,Male,Other,35,1,9
1834,Operations,22,Bachelor's,Female,Sourcing,46,1,15
7640,Operations,19,Bachelor's,Male,Sourcing,36,1,5
5555,Procurement,13,Master's & above,Female,Other,36,1,8
6085,Sales & Marketing,23,Master's & above,Male,Other,41,1,12
9910,Operations,7,Bachelor's,Female,Sourcing,35,1,6
1250,Operations,15,Bachelor's,Female,Other,32,1,7
1463,Operations,15,Bachelor's,Female,Sourcing,33,1,6
6342,Sales & Marketing,23,Bachelor's,Male,Other,29,1,4
6477,Sales & Marketing,28,Master's & above,Male,Other,31,1,6
3527,Sales & Marketing,18,Bachelor's,Male,Other,34,1,3
1051,Sales & Marketing,7,Master's & above,Female,Sourcing,34,More than 3,10
1787,Sales & Marketing,8,Bachelor's,Male,Other,26,1,2
497,Sales & Marketing,31,Bachelor's,Male,Sourcing,31,1,5
7493,Operations,13,Master's & above,Male,Other,34,1,9
9413,Sales & Marketing,8,Master's & above,Male,Other,33,1,5
8216,Procurement,17,Bachelor's,Female,Other,26,1,3
4939,Sales & Marketing,2,Bachelor's,Female,Other,46,1,5
1712,Operations,22,Bachelor's,Male,Sourcing,34,1,3
7139,Technology,2,Bachelor's,Male,Sourcing,37,2,9
8601,Sales & Marketing,6,Bachelor's,Male,Other,28,1,4
1032,Sales & Marketing,29,Bachelor's,Male,Sourcing,33,1,10
171,Analytics,22,Bachelor's,Male,Other,29,1,3
5788,Sales & Marketing,5,Bachelor's,Male,Other,32,1,3
745,Analytics,13,Bachelor's,Male,Other,39,1,8
8831,Procurement,2,Master's & above,Male,Sourcing,56,1,29
8229,Operations,27,Bachelor's,Female,Other,34,1,5
9136,Finance,7,Bachelor's,Male,Sourcing,25,1,2
1376,Finance,2,Bachelor's,Male,Other,42,1,7
9287,Sales & Marketing,14,Bachelor's,Male,Other,43,1,13
2869,Finance,7,Bachelor's,Male,Other,29,1,6
7258,Sales & Marketing,22,Bachelor's,Male,Sourcing,30,2,2
1105,Procurement,2,Bachelor's,Female,Sourcing,36,1,2
1716,Sales & Marketing,27,Bachelor's,Male,Other,42,1,4
6918,Analytics,27,Bachelor's,Male,Sourcing,37,1,4
1962,Procurement,7,Bachelor's,Female,Sourcing,29,1,1
4718,Operations,2,Master's & above,Male,Other,55,2,18
613,Legal,2,Master's & above,Male,Other,58,1,3
6854,Operations,11,Bachelor's,Female,Sourcing,35,2,3
9322,Procurement,15,Bachelor's,Male,Other,33,2,5
9464,Sales & Marketing,2,Master's & above,Male,Other,30,3,6
355,Analytics,4,Bachelor's,Male,Other,28,2,2
1642,Sales & Marketing,2,Bachelor's,Male,Other,50,1,9
6903,Operations,22,Master's & above,Male,Referred,40,1,3
5455,Sales & Marketing,22,Bachelor's,Female,Other,30,1,2
5894,Technology,26,Master's & above,Male,Other,40,1,7
1446,Technology,5,Master's & above,Female,Other,31,1,3
1726,Procurement,2,Bachelor's,Male,Other,27,1,2
7858,Operations,4,Master's & above,Female,Sourcing,34,1,6
7810,Analytics,7,,Male,Other,29,1,4
2894,Analytics,26,Bachelor's,Male,Sourcing,55,1,27
8559,HR,28,Bachelor's,Female,Other,29,1,2
8202,Sales & Marketing,7,Bachelor's,Male,Sourcing,26,1,3
6788,Technology,7,Bachelor's,Male,Other,27,2,4
1635,Sales & Marketing,7,Master's & above,Male,Sourcing,44,1,7
3503,Procurement,7,Bachelor's,Male,Sourcing,53,2,18
6959,Procurement,14,Bachelor's,Female,Other,29,1,2
5286,Operations,22,Bachelor's,Female,Other,30,1,6
6343,Sales & Marketing,15,Bachelor's,Male,Other,33,1,3
8931,Sales & Marketing,2,Bachelor's,Female,Other,37,1,7
9240,Analytics,9,Bachelor's,Male,Other,33,1,9
2579,Operations,28,Bachelor's,Female,Other,28,1,6
5710,HR,16,Below Secondary,Female,Other,24,1,1
8960,Sales & Marketing,23,Bachelor's,Female,Sourcing,32,1,4
2164,Operations,22,Master's & above,Male,Other,55,1,22
7246,Finance,26,Bachelor's,Male,Other,27,2,2
9381,Technology,15,Bachelor's,Male,Other,45,1,13
9751,Technology,33,Bachelor's,Male,Sourcing,30,1,2
2890,Finance,2,Below Secondary,Female,Sourcing,24,1,2
5170,Operations,34,Master's & above,Female,Sourcing,35,1,6
1959,Analytics,22,Bachelor's,Female,Sourcing,28,1,5
3872,Procurement,16,Bachelor's,Female,Sourcing,30,1,2
4161,Sales & Marketing,28,Bachelor's,Male,Sourcing,36,1,3
96,Analytics,2,Bachelor's,Male,Other,39,1,3
202,Sales & Marketing,31,Master's & above,Male,Sourcing,37,1,6
1670,Procurement,13,Bachelor's,Male,Sourcing,34,1,2
7141,Analytics,30,Bachelor's,Male,Other,30,1,4
6837,HR,26,Bachelor's,Female,Sourcing,35,1,4
5064,R&D,31,Bachelor's,Male,Other,29,2,4
9145,Sales & Marketing,13,Bachelor's,Male,Other,26,1,4
7779,Sales & Marketing,1,Master's & above,Male,Sourcing,38,1,8
2994,Sales & Marketing,7,Bachelor's,Male,Sourcing,36,2,8
7138,Legal,22,Bachelor's,Male,Sourcing,36,3,7
2580,Sales & Marketing,2,Bachelor's,Male,Sourcing,49,2,7
3067,Legal,13,Bachelor's,Male,Other,31,1,3
4213,Sales & Marketing,31,Bachelor's,Male,Other,30,3,3
9632,Procurement,11,Master's & above,Male,Sourcing,36,1,4
1152,Operations,31,Master's & above,Male,Other,46,1,8
1385,Technology,2,Bachelor's,Female,Sourcing,33,2,7
7037,Procurement,2,Bachelor's,Male,Sourcing,26,1,3
8186,HR,13,Master's & above,Male,Sourcing,35,1,2
9075,Analytics,22,,Male,Sourcing,29,1,4
9709,Sales & Marketing,2,Bachelor's,Male,Sourcing,32,1,5
396,Sales & Marketing,7,Bachelor's,Male,Other,34,1,10
4403,Sales & Marketing,2,Master's & above,Male,Other,34,1,5
5934,Operations,26,Bachelor's,Male,Sourcing,33,2,2
257,Sales & Marketing,31,Bachelor's,Male,Sourcing,35,1,8
4860,Sales & Marketing,4,Master's & above,Male,Other,45,1,16
3583,Analytics,29,Bachelor's,Male,Sourcing,26,1,3
5329,Technology,27,Bachelor's,Male,Other,31,2,4
765,Analytics,22,Master's & above,Male,Other,31,2,9
921,Sales & Marketing,29,Master's & above,Male,Other,34,1,6
215,Technology,20,Master's & above,Male,Other,42,1,5
9855,Analytics,2,Bachelor's,Male,Other,41,2,13
5814,Operations,15,Bachelor's,Female,Other,32,2,7
326,Operations,2,Below Secondary,Male,Other,24,1,2
7920,Procurement,2,Master's & above,Female,Sourcing,42,1,6
722,Sales & Marketing,13,Master's & above,Male,Sourcing,41,1,10
4411,Technology,30,Bachelor's,Male,Sourcing,30,1,2
5199,Procurement,22,Master's & above,Male,Other,48,1,3
4137,HR,2,Bachelor's,Female,Other,55,1,21
7284,Technology,2,Master's & above,Female,Other,49,1,18
9293,Legal,22,Bachelor's,Male,Other,28,1,3
9996,Sales & Marketing,2,Master's & above,Female,Sourcing,46,3,7
6756,Operations,34,Bachelor's,Female,Other,28,1,5
934,Procurement,13,Master's & above,Male,Sourcing,47,1,2
960,Technology,22,Bachelor's,Male,Sourcing,31,1,8
6350,Technology,2,Bachelor's,Male,Referred,40,1,14
1331,Sales & Marketing,4,Bachelor's,Male,Sourcing,31,2,4
2081,HR,5,Bachelor's,Male,Sourcing,34,1,7
5193,Procurement,27,Master's & above,Male,Other,40,3,7
9560,Finance,4,Master's & above,Female,Sourcing,38,1,4
9379,Operations,4,Bachelor's,Male,Other,32,1,6
5794,Technology,33,Bachelor's,Female,Sourcing,26,1,1
272,Operations,22,Bachelor's,Female,Sourcing,25,1,2
4825,Operations,2,,Female,Other,43,1,13
8128,Technology,22,Bachelor's,Female,Sourcing,31,2,2
2048,Sales & Marketing,13,Master's & above,Male,Sourcing,39,1,6
8487,Sales & Marketing,7,,Male,Sourcing,34,1,10
8365,Analytics,22,Master's & above,Male,Sourcing,31,1,1
5287,Sales & Marketing,27,Master's & above,Male,Sourcing,44,1,16
